AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
-3.109605915,-3.836919964,-7.587455971,-2.251431889,-2.388955911,-5.410010941,-3.279672203,-3.420106218,-4.960312429,-2.175558397,-5.776022151,-6.319179687,-9.575751015,-4.660418844,-1.792317179,-3.486195205,-5.870521533,-4.210072994,-3.115864342,-1.396643366,-3.613864043,-2.35471304,-9.889026512,-3.185978673,-6.689408355,-2.266944279,-0.505891615,-19.9730364,-2.671344192,-6.016057864,-1.320652479,-3.799000045,-3.125647705,-2.817993527,-5.003920761,-6.491086079,-0.900741708,-0.527567674,-4.628669263,-1.758129647,-4.948290617,-3.18802646,-4.64698323,0.558182317,-1.612654617,-39.40933537,-3.101684561,-3.068131232,-3.555521177,-5.275474656,-4.939375588,-3.469072406,-0.411345324,-2.253700326,-5.650974836,-11.80849015,-7.852163312,-2.865966735,-1.62652737,-2.51977402,-1.699691644,-1.640628714,-1.224595908,-1.896773941,-1.730043174,-1.360283181,-2.450118673,-5.618067335,-3.871664146,-2.732564368,-11.90667312,-9.926624006,-10.22570422,-4.776544833,-1.605704466,-5.812172094,-6.088915981,-3.516944939,-5.802795009,-4.563507117,-12.67212435,-1.58509185,-2.986460304,-3.470971742,-0.856681102,-5.948733321,-7.97377744,-1.600089171,-2.610843361,-7.018490558,-5.147019627,-2.480318312,-0.340890665,-5.851802905,-4.406228514,-0.7739007
-3.109262508,-3.836404854,-7.587227034,-2.328183263,-2.388936833,-5.409858316,-3.279767594,-3.419591108,-4.95977824,-2.175138678,-5.853765588,-6.318492874,-9.805966979,-4.813978825,-1.868858693,-3.485794564,-5.870006424,-4.209710509,-3.115826186,-1.396643366,-3.535700887,-2.354312399,-9.889064668,-3.416709747,-6.84314004,-2.266734419,-0.505834381,-20.12564247,-2.67105802,-6.015428285,-1.628268474,-3.798217841,-3.125609549,-2.817879059,-5.080328728,-6.490494657,-0.823608772,-0.52678547,-4.70486737,-1.75748099,-5.024908444,-3.188064616,-4.724287869,0.557705364,-1.765966583,-39.71786712,-3.101226686,-3.068016763,-3.555711959,-5.275570047,-5.093679618,-3.622212669,-0.411917668,-2.253452311,-5.727020318,-11.80717376,-7.851819906,-2.942317468,-1.626508292,-2.519010894,-1.699042988,-1.716807743,-1.301595297,-1.972991127,-1.883088045,-1.436786539,-2.372184455,-5.694895021,-3.871893084,-2.732564368,-12.36735307,-10.15622947,-10.61018606,-4.622298038,-1.605551841,-5.735306252,-6.088782434,-3.593868016,-5.725013415,-4.562667679,-12.82478766,-1.584710287,-2.986403069,-3.470895429,-0.856795571,-5.870989883,-7.97213672,-1.599726686,-2.610805205,-7.018948434,-5.223198656,-2.480146609,-0.341272228,-6.004542526,-4.406285749,-0.775102623
-3.108900024,-3.912793743,-7.586921783,-2.327992481,-2.388879599,-5.409782003,-3.048998363,-3.419095076,-4.959186818,-2.174718959,-5.854624104,-6.240882984,-9.728490636,-4.813749887,-1.945381129,-3.408470846,-5.792472846,-4.209328946,-3.115730795,-1.396624287,-3.457537731,-2.430815757,-9.888950199,-3.262806359,-6.612275419,-2.266486403,-0.505777146,-20.0476701,-2.670829082,-6.01476055,-1.397422931,-3.797473793,-3.125456924,-2.817745512,-5.079680071,-6.489807844,-0.746475835,-0.526022345,-4.704123323,-1.756775099,-4.870757039,-3.188083694,-4.647727277,0.557209332,-1.765432395,-39.79545793,-3.023769421,-2.990921982,-3.555921818,-5.27564636,-5.017309807,-3.544602778,-0.412528169,-2.330165528,-5.803161191,-11.80606722,-7.774553422,-2.941878671,-1.626546448,-2.59532347,-1.698489721,-1.716082774,-1.301709766,-1.972304314,-1.882305842,-1.436366819,-2.448210859,-5.694895021,-3.872160178,-2.655641291,-12.21253393,-10.00133402,-10.5329005,-4.467974931,-1.60536106,-5.735249017,-6.011763967,-3.670714781,-5.724173977,-4.56182824,-12.90054697,-1.584347803,-2.986250444,-3.470819117,-0.85691004,-6.024034755,-7.970515078,-1.599402358,-2.610747971,-7.096062292,-5.222435531,-2.479879515,-0.341653791,-5.926493839,-4.406362061,-0.776323624
-3.108461226,-3.912240476,-7.586502064,-2.327744465,-2.388784208,-5.409801081,-3.202825439,-3.418579966,-4.958595396,-2.17429924,-5.932329385,-6.240234327,-9.727899214,-4.890424949,-1.868114645,-3.408070205,-5.714958347,-4.20898554,-3.115616327,-1.319643976,-3.533277963,-2.430319725,-9.88874034,-3.262749125,-6.996757256,-2.266238388,-0.505662678,-19.96973588,-2.670676457,-6.014111893,-0.935731844,-3.796653433,-3.125208908,-2.894515963,-5.07897418,-6.489063796,-0.746246898,-0.525278297,-4.703455588,-1.756069208,-4.870413633,-3.18802646,-4.648070684,0.556751457,-1.764898207,-40.25762597,-3.023235233,-2.990731201,-3.55620799,-5.35274114,-5.09478615,-3.544011356,-0.413157748,-2.330012903,-5.802378987,-11.65136255,-7.774305406,-2.864669422,-1.626622761,-2.517866205,-1.697955533,-1.715434117,-1.301805157,-1.9716175,-1.881580872,-1.435985257,-2.447409577,-5.694990412,-3.87244635,-2.732564368,-12.21150371,-10.07703609,-10.60938478,-4.621229662,-1.605227513,-5.735134549,-6.011687654,-3.67061939,-5.723410851,-4.560950646,-12.82259367,-1.584023474,-2.986040585,-3.470628335,-0.857043587,-5.869444554,-7.968969748,-1.599116186,-2.610690736,-7.019368153,-5.298690872,-2.479593343,-0.342016276,-5.925368228,-4.40647653,-0.777544625
-3.107946116,-3.911706288,-7.585986954,-2.327477371,-2.388688817,-5.256126631,-3.27980575,-3.4180267,-4.958042129,-2.173898599,-5.933054354,-6.162681671,-9.804154556,-4.890157855,-1.713982319,-3.48459264,-5.868365703,-4.20877568,-3.115520936,-1.39649074,-3.378268042,-2.429785537,-9.888377855,-3.108864814,-6.535123404,-2.189105451,-0.505529131,-20.12251366,-2.670619222,-5.936540159,-1.01255953,-3.795737682,-3.124903658,-2.894325182,-5.078382757,-6.48830067,-0.822902881,-0.447611172,-4.702845087,-1.755439629,-4.87003207,-3.187969225,-4.571491013,0.47931327,-1.764364019,-40.10444755,-3.022720123,-2.990502263,-3.556589553,-5.353008234,-5.095320338,-3.54345809,-0.41374917,-2.329917512,-5.801539549,-11.57373358,-7.774095547,-2.864364171,-1.626641839,-2.594178782,-1.774325344,-1.71488085,-1.301862391,-1.970930687,-1.880894059,-1.435622772,-2.523474137,-5.695104881,-3.949693756,-2.732564368,-12.21045441,-10.0757197,-10.60902229,-4.697599473,-1.605189356,-5.735039158,-5.934688265,-3.593581844,-5.722647726,-4.560130286,-12.89867731,-1.583718224,-2.985849803,-3.470361241,-0.857196212,-6.022622973,-7.967538887,-1.598810935,-2.610633502,-7.096539246,-5.298042216,-2.479326249,-0.342397839,-5.92422354,-4.406724546,-0.778689314
-3.10739285,-3.911210257,-7.58541461,-2.404057042,-2.388593426,-5.487105721,-3.126245768,-3.417397122,-4.957469785,-2.173517036,-6.241414397,-6.238956091,-9.803486821,-4.736101841,-1.71377246,-3.407288001,-5.867945984,-4.208661211,-3.192424935,-1.396433506,-3.530988585,-2.506212582,-9.887729198,-3.108883893,-6.381315406,-2.265837747,-0.505414662,-20.12148344,-2.670676457,-5.935853346,-1.012673999,-3.871745008,-3.124560251,-2.894115322,-5.231732879,-6.487518466,-0.822635787,-0.523828358,-4.702253665,-1.754886363,-4.869593273,-3.111046148,-4.725661496,0.324646756,-1.840771986,-40.10507713,-3.022166857,-2.990311482,-3.556990194,-5.276333173,-5.172720368,-3.542847589,-0.414340592,-2.329898434,-5.800719189,-11.72679753,-7.92784631,-2.864058921,-1.626660917,-2.593549203,-1.773867469,-1.714384819,-1.301938704,-1.970243874,-1.88026448,-1.435279365,-2.522615621,-5.695295662,-4.026998395,-2.732564368,-12.20951958,-10.07451778,-10.68577367,-4.851025908,-1.605189356,-5.734924689,-6.011496873,-3.67040953,-5.644904288,-4.559405316,-12.82099111,-1.58345113,-2.985754413,-3.470036913,-0.857348837,-6.099011862,-7.966317886,-1.598486607,-2.610557189,-7.096882652,-5.374278479,-2.479173624,-0.342817558,-5.99998285,-4.407087031,-0.779834003
-3.10687774,-3.910790537,-7.584918578,-2.403656401,-2.465382956,-5.56410511,-3.049685176,-3.416767543,-4.956935597,-2.173135473,-6.242082132,-6.238269278,-9.956665239,-4.81279598,-1.559773681,-3.406944594,-5.944353951,-4.208565821,-3.192482169,-1.396433506,-3.606843286,-2.505754707,-9.88688976,-3.185826048,-6.458238483,-2.265685121,-0.505338349,-20.27410859,-2.670790926,-6.012108688,-1.013150953,-3.947866803,-3.124255001,-2.893943619,-5.308217159,-6.486774419,-0.822349614,-0.600102778,-4.701700399,-1.754352175,-4.792174164,-3.111046148,-4.725985824,0.554309454,-1.84031411,-40.18257255,-3.021537278,-2.990197013,-3.557467148,-5.276523954,-5.403985631,-3.542275245,-0.414932015,-2.406859667,-5.799994219,-11.80295749,-8.004864777,-2.863849061,-1.626718152,-2.593034093,-1.773524062,-1.713869709,-1.30197686,-1.969576139,-1.879711214,-1.434974115,-2.444948496,-5.618658757,-4.027418114,-2.732564368,-12.28560322,-10.07323954,-10.6856592,-4.850663423,-1.528266279,-5.734829298,-5.857517172,-3.670390452,-5.644007616,-4.558737581,-12.82022798,-1.583184036,-2.985773491,-3.469674428,-0.857501463,-6.021688144,-7.965135041,-1.598238591,-2.610423642,-7.174320839,-5.296725824,-2.479078233,-0.343237277,-5.845030163,-4.484410749,-0.781016848
-3.106419865,-3.910428053,-7.584498859,-2.403293916,-2.465268487,-5.718027577,-2.665470432,-3.416137964,-4.956439565,-2.172734832,-6.242749867,-6.237601543,-9.879074428,-4.812586121,-1.559640134,-3.4066775,-5.943819763,-4.131547353,-3.115597248,-1.39649074,-3.682736143,-2.505296831,-9.886050321,-3.185845126,-6.458200327,-2.265589731,-0.505319271,-20.19600267,-2.670924473,-6.011460031,-1.091008859,-3.947160912,-3.124026063,-2.893752838,-5.307873752,-6.486011293,-0.822063442,-0.599454121,-4.701108976,-1.753817987,-4.79169721,-3.111046148,-4.880156306,0.245415223,-1.839913469,-40.26008705,-3.020869543,-2.990197013,-3.558039492,-5.276676579,-5.558346895,-3.541798291,-0.415485281,-2.406859667,-5.79936464,-11.72544299,-7.928132482,-2.863677358,-1.626756308,-2.592633452,-1.773218812,-1.713335521,-1.302034095,-1.968889326,-1.879177026,-1.434687943,-2.444261683,-5.541926462,-4.027914146,-2.732564368,-12.13093671,-9.918038841,-10.45473734,-4.773435096,-1.605170278,-5.734791142,-5.857459937,-3.670447687,-5.643168177,-4.558088924,-12.81952209,-1.582897864,-2.90888857,-3.469369178,-0.857654088,-6.098248736,-7.886952807,-1.521124733,-2.533328862,-7.09793195,-5.296153479,-2.402021609,-0.343637918,-5.920923021,-4.407945547,-0.782218771
-3.18284691,-3.910027412,-7.583983749,-2.402969587,-2.465192175,-5.718142046,-3.204504315,-3.415412995,-4.955905377,-2.172334191,-6.320340679,-6.23691473,-9.878387614,-4.735510419,-1.559506587,-3.406486719,-5.943342809,-4.054547963,-3.115540014,-1.396567053,-3.835552077,-2.504877112,-9.885229961,-3.185940517,-6.612141872,-2.265532496,-0.428396194,-20.04106906,-2.671096176,-6.010868609,-1.399826777,-4.023473488,-3.123835281,-2.8935239,-5.153684192,-6.485133698,-0.82177727,-0.598805464,-4.700479397,-1.753321955,-4.714335336,-3.111065227,-4.957460946,0.09032899,-1.839531906,-40.33754432,-3.020144573,-2.990177935,-3.558649993,-5.276829205,-5.71268908,-3.541378572,-0.416076704,-2.406821511,-5.644755361,-11.72483249,-7.928399576,-2.86344842,-1.626794464,-2.515309734,-1.77293264,-1.712820411,-1.302091329,-1.968183434,-1.878661916,-1.434439927,-2.44357487,-5.542040931,-3.951468023,-2.732564368,-12.20703942,-10.07062584,-10.37768072,-4.92707139,-1.605074887,-5.734791142,-5.934363936,-3.670523999,-5.642405052,-4.557478423,-12.58800881,-1.58263077,-2.908983961,-3.469083006,-0.857806713,-6.097809938,-7.885636415,-1.520857639,-2.533119002,-7.098637842,-5.295600213,-2.401849906,-0.344019481,-5.842912489,-4.408460657,-0.783382538
-3.105465958,-3.909645849,-7.506488328,-2.402664337,-2.465154019,-5.410487894,-3.5897302,-3.414630791,-4.955371189,-2.171952628,-6.244066259,-6.159209449,-9.877738957,-4.658491951,-1.636257961,-3.406334093,-6.019750776,-4.208432273,-3.115387389,-1.319758445,-3.68071386,-2.350649395,-9.884428679,-3.493728215,-6.304544955,-2.265475262,-0.505319271,-20.03977174,-2.671325114,-6.010277186,-2.016298846,-4.022958378,-3.123663578,-2.893275884,-5.230321096,-6.484179791,-0.821491098,-0.598118651,-4.699773506,-1.752845001,-4.636973462,-3.111103383,-5.03482282,-0.064700009,-1.839112187,-40.18404157,-3.019400526,-2.99002531,-3.482222948,-5.276962752,-5.636223879,-3.617901008,-0.416687204,-2.406764276,-5.643877766,-11.80110691,-8.005666059,-2.940104403,-1.626794464,-2.591813092,-1.849569544,-1.712324379,-1.302091329,-1.967496621,-1.878146806,-1.434210989,-2.442868979,-5.542212634,-3.951887742,-2.809487445,-12.12914336,-9.992443603,-10.30060502,-4.926918765,-1.528018264,-5.657829909,-5.934306702,-3.593658157,-5.641661004,-4.479983002,-12.51026537,-1.582363676,-2.909060273,-3.468758677,-0.857959338,-6.020409908,-7.961128631,-1.520514232,-2.532851908,-7.099553593,-5.218104792,-2.40160189,-0.344401044,-5.841729645,-4.408937611,-0.784450914
-3.105084395,-3.909397833,-7.58283906,-2.402340009,-2.465154019,-5.718122968,-4.205629926,-3.413829509,-4.954875157,-2.171590143,-6.244657682,-6.004600169,-10.03091738,-4.812223636,-1.866817332,-3.406181468,-6.019254745,-4.131699978,-3.192081528,-1.396776913,-3.987452261,-2.350248754,-9.88370371,-3.570651292,-6.919853257,-2.18849495,-0.505281115,-20.03834088,-2.671592208,-6.086589762,-2.094366612,-4.022500502,-3.123549109,-2.892989712,-5.153207238,-6.483168649,-0.821224004,-0.59741276,-4.69901038,-1.752348969,-4.867303895,-3.188045538,-4.88135823,-0.758076077,-1.838654312,-39.72286559,-3.018732791,-2.989872685,-3.405490652,-5.277019986,-5.713623909,-3.617385898,-0.417335861,-2.406649808,-5.642923859,-11.80045825,-7.929067311,-2.939837309,-1.626756308,-2.591374295,-1.849264294,-1.711809269,-1.302034095,-1.96679073,-1.877612618,-1.433962973,-2.442144009,-5.542365259,-3.875403462,-2.809487445,-12.28192114,-10.0681266,-9.992683772,-4.772958142,-1.604807793,-5.657791753,-5.857307312,-3.593772626,-5.640916956,-4.479353423,-12.58631086,-1.582096582,-2.909079351,-3.468472505,-0.858092885,-6.019990189,-7.959545145,-1.520170825,-2.532584814,-7.100488422,-5.217513369,-2.401353874,-0.344782607,-5.763604645,-4.409281017,-0.785481133
-3.104683754,-3.832322131,-7.659170715,-2.402034758,-2.465115862,-5.79519867,-4.052279804,-3.41299007,-4.954398204,-2.171246737,-6.168306949,-6.0038752,-9.953326564,-4.735052543,-1.789665317,-3.329048532,-6.018854104,-4.131890759,-3.19185259,-1.396795991,-4.063478665,-2.272905958,-9.88297874,-3.493766371,-6.91962432,-2.265360793,-0.505281115,-19.88298756,-2.594898068,-6.086017418,-2.249338376,-4.022061705,-3.12343464,-2.892684461,-5.153111847,-6.482176586,-0.82095691,-0.519783791,-4.698304489,-1.674929861,-4.866884176,-3.188007382,-4.804778559,-1.066855839,-1.838196436,-39.95416901,-3.018160446,-2.989681903,-3.40550973,-5.200154143,-5.637273177,-3.616813554,-0.418079909,-2.406497182,-5.641969952,-11.95373206,-7.929410718,-2.939589293,-1.626756308,-2.590935497,-1.848959044,-1.711275081,-1.301957782,-1.966103917,-1.877097508,-1.433695879,-2.441399962,-5.54246065,-3.875823182,-2.732564368,-12.35775676,-9.989944366,-10.14626283,-4.926747061,-1.527732091,-5.657791753,-5.934154077,-3.593906173,-5.640191987,-4.478762001,-12.66245173,-1.581829488,-2.90909843,-3.468243567,-0.858226432,-6.019494157,-7.881038582,-1.519884653,-2.532336799,-7.178384484,-5.216883791,-2.401163092,-0.345164169,-5.762479034,-4.409548111,-0.786530431
-3.104244956,-3.909111661,-7.658522058,-2.555575662,-2.465058628,-5.872407919,-4.129565365,-3.489016474,-4.953902172,-2.170998721,-6.168879293,-6.003150231,-9.952677907,-4.657843294,-1.789474536,-3.328781438,-6.018415306,-4.131947994,-3.114738732,-1.396795991,-4.062639226,-2.272467161,-9.882196536,-3.49388084,-6.919357226,-2.265341715,-0.505338349,-20.11230685,-2.595107928,-6.085502308,-2.558270763,-4.021641986,-3.123205703,-2.892360133,-5.153054613,-6.481184522,-0.820689816,-0.519096978,-4.697636754,-1.674414751,-4.943311221,-3.187892913,-4.958949041,-0.99119192,-1.837738561,-40.18560598,-3.01760718,-2.989472043,-3.405490652,-5.2001923,-5.791634441,-3.616203053,-0.418843034,-2.406306401,-5.717977278,-11.9530834,-8.006772592,-2.939360356,-1.626775386,-2.590515778,-1.92557687,-1.710702737,-1.301862391,-1.965436182,-1.876582398,-1.433390629,-2.517578991,-5.542479728,-3.876204745,-2.732564368,-12.20272776,-9.834819977,-10.0690345,-4.695920596,-1.527579466,-5.657753596,-5.934058686,-3.594020641,-5.639428861,-4.478227813,-12.66178399,-1.581562394,-2.909041195,-3.468033708,-0.858379057,-6.095787655,-8.033377563,-1.519693872,-2.532107861,-7.179300235,-5.216216056,-2.401010467,-0.345507576,-5.761486971,-4.486642891,-0.787636964
-3.103806159,-3.908978114,-7.657835245,-2.555155943,-2.465001393,-5.795732858,-4.514409688,-3.488119802,-4.953387062,-2.170827017,-6.323202401,-6.002520652,-10.02883786,-4.734537433,-1.789302832,-3.328476188,-6.017957431,-4.131928916,-3.191451949,-1.396795991,-4.446396095,-2.272028364,-9.881471567,-3.570918386,-7.45755167,-2.265379871,-0.505338349,-20.26489384,-2.595317788,-6.085025355,-2.790566246,-4.021241345,-3.122862296,-2.891997648,-5.152959222,-6.480135225,-0.820403644,-0.518448321,-4.696949941,-1.673861485,-4.942738877,-3.187797522,-4.959197057,-1.300162463,-1.837242529,-40.03248479,-3.017015758,-2.989262184,-3.405433418,-5.200173222,-6.022861547,-3.538612241,-0.419587082,-2.406077463,-5.716985214,-11.95232028,-8.007268624,-2.93920773,-1.626794464,-2.590096059,-1.925252542,-1.710130393,-1.301786079,-1.96473029,-1.876029132,-1.433066301,-2.5168731,-5.619326492,-3.876548151,-2.732564368,-12.12471723,-9.910483896,-9.837788321,-4.618863972,-1.527426841,-5.657562815,-5.85702114,-3.59413511,-5.715588812,-4.477655469,-12.66115441,-1.5812953,-2.985716256,-3.467823848,-0.858493526,-6.172081153,-8.031927624,-1.519541247,-2.608763844,-7.17996797,-5.215567399,-2.477780919,-0.345793748,-5.837437062,-4.486700126,-0.78880073
-3.180233204,-3.908730098,-7.657110275,-2.554678989,-2.464925081,-5.949846106,-4.668503857,-3.56420344,-4.952910109,-2.170636236,-6.323564886,-6.078966775,-10.10503597,-4.888211884,-1.866073284,-3.251228782,-6.094460789,-4.28577507,-3.191184855,-1.396795991,-4.291653268,-2.271608645,-9.88082291,-3.571032855,-7.687977494,-2.265418027,-0.505300193,-20.26365377,-2.595489491,-6.007529933,-2.792111575,-4.020764391,-3.122537968,-2.891597007,-5.152844753,-6.47904777,-0.820098393,-0.594760898,-4.696244049,-1.673308219,-4.865224378,-3.187759366,-4.959425995,-1.378325619,-1.836689263,-40.18684606,-3.016386179,-2.989033246,-3.328510341,-5.200154143,-6.100166187,-3.537982662,-0.420292973,-2.405867604,-5.79289715,-11.797711,-7.930898813,-2.862208341,-1.626813542,-2.589657262,-1.924870979,-1.709596205,-1.301767001,-1.964043477,-1.875475866,-1.432780128,-2.516186286,-5.696116022,-3.9537574,-2.732564368,-12.35451348,-9.832301662,-9.990890427,-4.54169288,-1.527255138,-5.657219408,-5.933772514,-3.671172656,-5.714863843,-4.477083124,-12.73739068,-1.581028206,-2.985296537,-3.467613989,-0.858569839,-6.171508809,-8.030592153,-1.59629262,-2.608477672,-7.257387078,-5.291879975,-2.477628294,-0.346060842,-5.836368686,-4.486738282,-0.790021732
-3.179718094,-3.908405769,-7.656385306,-2.554221114,-2.46482969,-5.873151966,-4.822502636,-3.563440314,-4.952490389,-2.170445455,-6.323851058,-6.001623979,-10.25819531,-4.888021102,-1.865920659,-3.25094261,-6.017117993,-4.208871071,-3.190879605,-1.396815069,-4.444602749,-2.271188925,-9.880155175,-3.648070401,-7.533692543,-2.265418027,-0.505262037,-20.26228014,-2.595623038,-6.006824042,-2.870522747,-4.020192047,-3.122289952,-2.891177288,-5.229596127,-6.478017551,-0.819793143,-0.594169475,-4.695461845,-1.672754952,-4.864594799,-3.187759366,-4.959731245,-1.225719545,-1.836174153,-40.34084483,-3.015794757,-2.98878523,-3.328529419,-5.2001923,-6.177394514,-3.537314927,-0.420960708,-2.405657744,-5.791886008,-11.87396634,-7.931433001,-2.862151107,-1.626813542,-2.589199386,-1.92445126,-1.709062017,-1.301690688,-1.963413898,-1.874941678,-1.432513034,-2.515518551,-5.772905552,-3.953929103,-2.732564368,-12.35352141,-9.908003737,-10.06689775,-4.772118704,-1.527064356,-5.656818767,-5.933486341,-3.671306203,-5.791042872,-4.553452935,-12.5827814,-1.580761112,-2.98485774,-3.467385051,-0.858627073,-6.170993699,-8.02939023,-1.673024916,-2.608191499,-7.257825876,-5.291193162,-2.477456591,-0.346347014,-5.912242465,-4.48675736,-0.791280889
-3.179260219,-3.908157754,-7.655736649,-2.55374416,-2.464696143,-6.027246136,-4.668732795,-3.562715345,-4.95207067,-2.170273751,-6.324099074,-6.001223338,-10.18047095,-4.887792165,-1.865710799,-3.250618282,-6.016698273,-4.208909227,-3.190574355,-1.396929538,-4.443763311,-2.347692283,-9.879525596,-3.725165181,-7.533253746,-2.188418638,-0.50522388,-20.26098283,-2.595737507,-6.006156307,-2.872106233,-4.019657859,-3.122080092,-2.890776647,-5.152520425,-6.477063643,-0.819506971,-0.593558975,-4.694622407,-1.672182608,-4.863984298,-3.187797522,-4.959998339,-1.073151626,-1.835735356,-40.2641507,-3.015317803,-2.988556293,-3.405471574,-5.200325847,-6.177661608,-3.536494567,-0.421609365,-2.405524197,-5.79083671,-11.9502026,-7.854834252,-2.785189873,-1.626889855,-2.588722432,-1.924050619,-1.708527828,-1.301595297,-1.962822476,-1.874445646,-1.432303175,-2.514888973,-5.772848318,-3.954043572,-2.732564368,-12.27566351,-9.829840581,-10.1430577,-4.694890376,-1.526892653,-5.733436594,-5.933257404,-3.671496985,-5.790356059,-4.552861513,-12.58215182,-1.580513096,-2.984457099,-3.467079801,-0.858665229,-6.247401666,-8.105149541,-1.672815056,-2.607867171,-7.335244984,-5.290353723,-2.477208575,-0.346633187,-5.988135322,-4.486776438,-0.792482812
